code_module,code_presentation,id_student,id_site,date,sum_click
DDD,2014B,494,151,88,3
DDD,2014B,494,155,160,9
DDD,2014B,494,147,24,5
DDD,2014B,494,146,51,1
DDD,2014B,494,159,179,7
DDD,2014B,494,160,123,2
DDD,2014B,494,151,100,6
DDD,2014B,494,153,10,9
DDD,2014B,494,149,216,8
DDD,2014B,494,160,42,4
DDD,2014B,494,153,161,9
DDD,2014B,494,158,134,2
DDD,2014B,494,150,170,9
DDD,2014B,494,151,103,8
DDD,2014B,494,157,110,3
DDD,2014B,494,150,147,8
DDD,2014B,494,147,45,5
DDD,2014B,494,155,47,5
DDD,2014B,494,150,175,3
DDD,2014B,494,154,47,4
DDD,2014B,494,144,232,8
DDD,2014B,494,148,184,9
DDD,2014B,494,158,176,8
DDD,2014B,494,157,150,6
DDD,2014B,494,143,224,3
DDD,2014B,494,154,15,9
DDD,2014B,494,160,229,8
DDD,2014B,494,157,236,5
DDD,2014B,494,147,82,7
DDD,2014B,494,155,50,9
EEE,2014B,494,184,68,3
EEE,2014B,494,192,192,5
EEE,2014B,494,195,186,8
EEE,2014B,494,189,223,5
EEE,2014B,494,189,16,8
EEE,2014B,494,200,228,8
EEE,2014B,494,195,171,6
EEE,2014B,494,183,160,5
EEE,2014B,494,186,62,9
EEE,2014B,494,199,217,9
EEE,2014B,494,194,218,8
EEE,2014B,494,184,68,6
EEE,2014B,494,186,169,5
EEE,2014B,494,200,111,7
EEE,2014B,494,184,18,9
EEE,2014B,494,196,29,4
EEE,2014B,494,200,132,3
EEE,2014B,494,200,92,8
EEE,2014B,494,195,1,3
EEE,2014B,494,186,105,4
EEE,2014B,494,197,152,4
EEE,2014B,494,188,61,1
EEE,2014B,494,199,75,2
EEE,2014B,494,188,197,9
EEE,2014B,494,182,63,3
EEE,2014B,494,200,118,9
EEE,2014B,494,190,127,7
EEE,2014B,494,191,81,5
EEE,2014B,494,190,227,5
EEE,2014B,494,188,166,3
EEE,2014B,494,182,75,8
EEE,2014B,494,192,205,7
EEE,2014B,494,197,58,1
EEE,2014B,494,188,237,7
EEE,2014B,494,185,122,9
EEE,2014B,494,200,9,4
EEE,2014B,494,192,36,9
EEE,2014B,494,194,168,4
EEE,2014B,494,188,214,5
EEE,2014B,494,197,129,2
EEE,2014B,494,185,44,4
EEE,2014B,494,196,114,6
EEE,2014B,494,188,100,1
EEE,2014B,494,199,135,9
EEE,2014B,494,184,117,3
EEE,2014B,494,187,230,5
EEE,2014B,494,200,170,5
EEE,2014B,494,193,142,2
EEE,2014B,494,197,213,6
EEE,2014B,494,194,198,1
EEE,2014B,494,190,98,1
EEE,2014B,494,195,139,8
EEE,2014B,494,189,205,1
EEE,2014B,494,192,197,7
EEE,2014B,494,197,232,5
EEE,2014B,494,197,52,4
EEE,2014B,494,200,194,3
EEE,2014B,494,188,134,7
EEE,2014B,494,198,26,5
EEE,2014B,494,194,86,5
EEE,2014B,494,182,1,2
EEE,2014B,494,194,83,3
EEE,2014B,494,182,57,7
EEE,2014B,494,181,190,6
EEE,2014B,494,190,91,7
EEE,2014B,494,199,76,6
EEE,2014B,494,193,60,7
EEE,2014B,494,185,170,2
EEE,2014B,494,186,91,2
EEE,2014B,494,185,28,8
EEE,2014B,494,181,26,8
EEE,2014B,494,187,220,7
EEE,2014B,494,181,119,5
EEE,2014B,494,181,67,8
EEE,2014B,494,187,106,2
EEE,2014B,494,200,136,5
EEE,2014B,494,195,135,2
EEE,2014B,494,186,106,9
EEE,2014B,494,181,208,9
EEE,2014B,494,186,25,8
EEE,2014B,494,196,196,7
EEE,2014B,494,190,206,6
EEE,2014B,494,188,193,3
EEE,2014B,494,187,109,4
EEE,2014B,494,183,126,5
EEE,2014B,494,188,109,3
EEE,2014B,494,192,185,7
EEE,2014B,494,189,231,2
EEE,2014B,494,194,77,6
EEE,2014B,494,182,44,1
EEE,2014B,494,183,39,9
EEE,2014B,494,188,6,8
EEE,2014B,494,197,205,8
EEE,2014B,494,191,23,7
EEE,2014B,494,185,146,3
EEE,2014B,494,184,21,5
EEE,2014B,494,188,91,4
EEE,2014B,494,200,96,4
EEE,2014B,494,197,98,7
EEE,2014B,494,190,7,5
EEE,2014B,494,189,210,4
EEE,2014B,494,181,169,6
EEE,2014B,494,191,177,3
EEE,2014B,494,183,152,4
EEE,2014B,494,186,161,2
EEE,2014B,494,199,175,5
EEE,2014B,494,186,119,9
EEE,2014B,494,182,35,3
EEE,2014B,494,184,27,5
EEE,2014B,494,186,179,3
EEE,2014B,494,191,129,1
EEE,2014B,494,196,121,6
EEE,2014B,494,199,47,3
EEE,2014B,494,188,91,1
EEE,2014B,494,191,55,8
EEE,2014B,494,181,43,2
EEE,2014B,494,185,164,5
EEE,2014B,494,196,105,3
EEE,2014B,494,196,110,2
EEE,2014B,494,181,162,3
EEE,2014B,494,192,4,5
EEE,2014B,494,200,92,1
EEE,2014B,494,181,213,8
EEE,2014B,494,191,22,6
EEE,2014B,494,183,231,7
EEE,2014B,494,196,128,7
EEE,2014B,494,194,22,7
EEE,2014B,494,182,99,2
EEE,2014B,494,189,223,8
EEE,2014B,494,199,158,9
EEE,2014B,494,188,204,9
EEE,2014B,494,190,215,7
EEE,2014B,494,189,239,1
EEE,2014B,494,194,229,2
EEE,2014B,494,183,1,5
EEE,2014B,494,184,171,6
EEE,2014B,494,191,94,9
EEE,2014B,494,196,164,7
EEE,2014B,494,198,181,9
EEE,2014B,494,182,140,8
AAA,2014B,495,25,47,7
AAA,2014B,495,32,37,9
AAA,2014B,495,26,227,3
AAA,2014B,495,34,212,9
AAA,2014B,495,25,80,2
AAA,2014B,495,23,145,2
AAA,2014B,495,22,117,8
AAA,2014B,495,25,39,2
AAA,2014B,495,24,230,5
AAA,2014B,495,21,222,1
AAA,2014B,495,31,133,7
AAA,2014B,495,31,74,8
AAA,2014B,495,35,120,2
AAA,2014B,495,39,237,4
AAA,2014B,495,34,215,3
AAA,2014B,495,22,114,9
AAA,2014B,495,39,40,8
AAA,2014B,495,30,189,7
AAA,2014B,495,32,127,6
AAA,2014B,495,28,150,9
AAA,2014B,495,36,49,2
AAA,2014B,495,23,121,9
AAA,2014B,495,35,175,4
AAA,2014B,495,21,80,1
AAA,2014B,495,35,211,6
AAA,2014B,495,22,217,5
AAA,2014B,495,32,167,5
AAA,2014B,495,29,127,3
AAA,2014B,495,27,142,7
AAA,2014B,495,26,180,5
AAA,2014B,495,26,226,7
AAA,2014B,495,36,194,2
AAA,2014B,495,27,132,2
AAA,2014B,495,35,128,1
AAA,2014B,495,26,223,2
AAA,2014B,495,33,140,4
AAA,2014B,495,25,109,4
AAA,2014B,495,29,152,3
AAA,2014B,495,23,34,5
AAA,2014B,495,33,219,8
AAA,2014B,495,39,153,9
AAA,2014B,495,37,48,7
AAA,2014B,495,33,222,5
AAA,2014B,495,39,56,4
AAA,2014B,495,30,166,3
AAA,2014B,495,25,215,5
AAA,2014B,495,22,197,5
AAA,2014B,495,32,137,8
AAA,2014B,495,21,145,7
AAA,2014B,495,28,200,6
AAA,2014B,495,35,169,6
AAA,2014B,495,21,102,2
AAA,2014B,495,29,35,5
AAA,2014B,495,27,40,1
AAA,2014B,495,25,124,9
AAA,2014B,495,36,156,4
AAA,2014B,495,23,2,9
AAA,2014B,495,34,113,6
AAA,2014B,495,21,152,8
AAA,2014B,495,22,222,8
AAA,2014B,495,25,120,6
AAA,2014B,495,27,40,8
AAA,2014B,495,32,218,2
AAA,2014B,495,25,187,9
AAA,2014B,495,27,107,7
AAA,2014B,495,40,122,1
AAA,2014B,495,29,61,9
AAA,2014B,495,24,148,2
AAA,2014B,495,35,109,3
AAA,2014B,495,22,158,2
AAA,2014B,495,25,23,2
AAA,2014B,495,30,50,1
AAA,2014B,495,26,31,2
AAA,2014B,495,38,222,9
AAA,2014B,495,32,6,4
AAA,2014B,495,27,239,7
AAA,2014B,495,35,197,6
AAA,2014B,495,37,97,5
AAA,2014B,495,31,204,6
AAA,2014B,495,36,149,2
AAA,2014B,495,40,103,6
AAA,2014B,495,34,53,3
AAA,2014B,495,26,68,3
AAA,2014B,495,33,128,2
AAA,2014B,495,39,57,2
AAA,2014B,495,36,90,7
AAA,2014B,495,34,179,7
AAA,2014B,495,27,129,2
AAA,2014B,495,29,203,8
AAA,2014B,495,34,68,9
AAA,2014B,495,38,170,5
AAA,2014B,495,33,55,7
AAA,2014B,495,39,103,6
AAA,2014B,495,37,173,2
AAA,2014B,495,34,146,7
AAA,2014B,495,23,157,6
AAA,2014B,495,34,23,1
AAA,2014B,495,27,206,4
AAA,2014B,495,36,24,4
AAA,2014B,495,38,132,1
AAA,2014B,495,25,71,3
AAA,2014B,495,25,217,2
AAA,2014B,495,39,32,3
AAA,2014B,495,21,187,1
AAA,2014B,495,22,239,6
AAA,2014B,495,35,140,5
AAA,2014B,495,26,159,8
AAA,2014B,495,39,199,4
AAA,2014B,495,26,21,7
AAA,2014B,495,39,194,7
AAA,2014B,495,40,156,8
AAA,2014B,495,21,191,8
AAA,2014B,495,35,58,1
AAA,2014B,495,27,163,1
AAA,2014B,495,33,132,6
AAA,2014B,495,32,39,9
AAA,2014B,495,31,90,6
AAA,2014B,495,28,53,9
AAA,2014B,495,39,236,5
AAA,2014B,495,22,51,4
AAA,2014B,495,33,97,2
AAA,2014B,495,33,227,4
AAA,2014B,495,27,69,7
AAA,2014B,495,21,50,8
AAA,2014B,495,27,114,1
AAA,2014B,495,37,20,6
AAA,2014B,495,37,102,7
AAA,2014B,495,36,130,3
AAA,2014B,495,40,191,7
AAA,2014B,495,33,211,8
AAA,2014B,495,23,183,1
AAA,2014B,495,36,207,3
AAA,2014B,495,35,201,7
AAA,2014B,495,38,114,8
AAA,2014B,495,33,233,5
AAA,2014B,495,23,16,5
AAA,2014B,495,32,180,3
AAA,2014B,495,39,167,4
AAA,2014B,495,34,6,2
AAA,2014B,495,21,44,9
AAA,2014B,495,36,72,1
AAA,2014B,495,39,79,2
AAA,2014B,495,33,141,8
AAA,2014B,495,40,156,8
AAA,2014B,495,25,63,3
AAA,2014B,495,40,64,7
AAA,2014B,495,25,227,1
AAA,2014B,495,30,75,8
AAA,2014B,495,34,95,7
AAA,2014B,495,24,145,7
AAA,2014B,495,32,63,7
AAA,2014B,495,27,181,9
AAA,2014B,495,35,183,4
AAA,2014B,495,33,125,4
AAA,2014B,495,31,22,8
AAA,2014B,495,27,126,4
AAA,2014B,495,33,198,5
AAA,2014B,495,33,217,3
AAA,2014B,495,24,175,8
AAA,2014B,495,39,77,3
AAA,2014B,495,27,147,1
AAA,2014B,495,23,7,6
AAA,2014B,495,32,35,3
AAA,2014B,495,38,227,7
AAA,2014B,495,32,186,2
AAA,2014B,495,26,34,9
AAA,2014B,495,26,104,2
AAA,2014B,495,30,59,5
AAA,2014B,495,21,159,1
AAA,2014B,495,30,49,8
AAA,2014B,495,38,27,7
AAA,2014B,495,34,41,3
AAA,2014B,495,35,116,4
AAA,2014B,495,25,29,2
AAA,2014B,495,34,229,6
AAA,2014B,495,35,17,4
AAA,2014B,495,36,47,3
CCC,2013J,496,94,45,4
CCC,2013J,496,87,11,5
CCC,2013J,496,98,11,9
CCC,2013J,496,85,64,5
CCC,2013J,496,83,147,4
CCC,2013J,496,90,100,5
CCC,2013J,496,96,126,6
CCC,2013J,496,87,4,2
CCC,2013J,496,87,177,4
CCC,2013J,496,87,202,7
CCC,2013J,496,87,203,4
CCC,2013J,496,97,11,1
CCC,2013J,496,91,194,9
CCC,2013J,496,97,20,8
CCC,2013J,496,86,101,8
CCC,2013J,496,94,236,4
CCC,2013J,496,98,193,2
CCC,2013J,496,92,106,7
CCC,2013J,496,89,125,4
CCC,2013J,496,94,143,8
CCC,2013J,496,86,203,6
CCC,2013J,496,87,11,7
CCC,2013J,496,86,103,6
CCC,2013J,496,83,57,9
CCC,2013J,496,94,157,1
CCC,2013J,496,100,59,8
CCC,2013J,496,84,138,6
CCC,2013J,496,85,44,6
CCC,2013J,496,90,116,7
CCC,2013J,496,100,31,7
CCC,2013J,496,92,2,4
CCC,2013J,496,97,75,7
CCC,2013J,496,82,147,9
CCC,2013J,496,82,37,7
CCC,2013J,496,97,191,5
CCC,2013J,496,87,172,8
CCC,2013J,496,83,168,8
CCC,2013J,496,82,224,2
CCC,2013J,496,83,35,5
CCC,2013J,496,94,56,7
CCC,2013J,496,81,162,7
CCC,2013J,496,83,205,3
CCC,2013J,496,93,2,1
CCC,2013J,496,99,181,3
CCC,2013J,496,82,50,8
CCC,2013J,496,89,54,7
CCC,2013J,496,91,95,3
CCC,2013J,496,88,22,1
CCC,2013J,496,99,120,3
CCC,2013J,496,92,196,4
CCC,2013J,496,91,146,6
CCC,2013J,496,93,127,1
CCC,2013J,496,94,214,9
CCC,2013J,496,83,167,9
CCC,2013J,496,98,83,9
CCC,2013J,496,98,232,8
CCC,2013J,496,98,7,4
CCC,2013J,496,92,34,2
BBB,2013J,497,60,212,3
BBB,2013J,497,60,129,3
BBB,2013J,497,51,10,3
BBB,2013J,497,42,145,3
BBB,2013J,497,57,86,8
BBB,2013J,497,46,140,6
BBB,2013J,497,55,41,1
BBB,2013J,497,41,167,4
BBB,2013J,497,50,19,2
BBB,2013J,497,58,201,3
BBB,2013J,497,50,148,9
BBB,2013J,497,46,190,9
BBB,2013J,497,43,106,2
BBB,2013J,497,48,89,8
BBB,2013J,497,49,141,6
BBB,2013J,497,48,235,6
BBB,2013J,497,41,46,4
BBB,2013J,497,46,191,8
BBB,2013J,497,50,79,6
BBB,2013J,497,57,52,2
BBB,2013J,497,60,26,9
BBB,2013J,497,56,73,8
BBB,2013J,497,45,208,2
BBB,2013J,497,46,51,5
BBB,2013J,497,44,172,4
BBB,2013J,497,42,66,3
BBB,2013J,497,52,210,4
BBB,2013J,497,46,187,9
BBB,2013J,497,46,135,3
BBB,2013J,497,55,191,1
BBB,2013J,497,45,108,5
BBB,2013J,497,57,236,2
BBB,2013J,497,53,116,7
BBB,2013J,497,52,20,8
BBB,2013J,497,43,189,3
BBB,2013J,497,58,43,5
BBB,2013J,497,41,159,4
BBB,2013J,497,47,26,8
BBB,2013J,497,58,114,3
BBB,2013J,497,57,59,9
BBB,2013J,497,42,74,2
BBB,2013J,497,58,114,8
BBB,2013J,497,58,73,7
BBB,2013J,497,55,140,5
BBB,2013J,497,50,179,2
BBB,2013J,497,49,83,3
BBB,2013J,497,41,16,3
BBB,2013J,497,59,211,2
BBB,2013J,497,50,18,2
BBB,2013J,497,52,173,3
BBB,2013J,497,52,173,5
BBB,2013J,497,54,44,9
BBB,2013J,497,47,14,7
BBB,2013J,497,46,43,4
BBB,2013J,497,58,93,9
BBB,2013J,497,50,113,2
BBB,2013J,497,43,236,8
BBB,2013J,497,49,69,3
BBB,2013J,497,48,126,7
BBB,2013J,497,52,59,9
BBB,2013J,497,54,177,7
BBB,2013J,497,51,182,5
BBB,2013J,497,44,141,8
BBB,2013J,497,50,113,6
BBB,2013J,497,55,147,8
BBB,2013J,497,41,7,8
BBB,2013J,497,56,176,4
BBB,2013J,497,46,29,6
BBB,2013J,497,50,149,7
BBB,2013J,497,51,89,1
CCC,2013J,497,99,57,6
CCC,2013J,497,85,51,4
CCC,2013J,497,90,32,9
CCC,2013J,497,88,29,5
CCC,2013J,497,92,128,4
CCC,2013J,497,90,133,5
CCC,2013J,497,82,90,1
CCC,2013J,497,91,175,5
CCC,2013J,497,98,228,1
CCC,2013J,497,93,218,4
CCC,2013J,497,82,234,7
CCC,2013J,497,85,124,8
CCC,2013J,497,91,61,7
CCC,2013J,497,92,37,2
CCC,2013J,497,83,228,1
CCC,2013J,497,97,141,6
CCC,2013J,497,90,187,3
CCC,2013J,497,94,139,2
CCC,2013J,497,100,166,4
CCC,2013J,497,83,15,9
CCC,2013J,497,81,205,4
CCC,2013J,497,96,150,1
CCC,2013J,497,81,27,9
CCC,2013J,497,85,45,4
CCC,2013J,497,96,115,1
CCC,2013J,497,85,80,8
CCC,2013J,497,81,238,9
CCC,2013J,497,89,163,3
CCC,2013J,497,85,37,4
CCC,2013J,497,81,5,8
CCC,2013J,497,88,237,7
CCC,2013J,497,81,66,8
CCC,2013J,497,83,210,8
CCC,2013J,497,86,97,2
CCC,2013J,497,87,114,2
CCC,2013J,497,92,188,8
CCC,2013J,497,100,201,4
CCC,2013J,497,83,121,1
CCC,2013J,497,94,5,3
CCC,2013J,497,88,137,5
CCC,2013J,497,96,189,2
CCC,2013J,497,82,84,3
CCC,2013J,497,92,201,3
CCC,2013J,497,95,237,1
CCC,2013J,497,86,120,1
CCC,2013J,497,81,238,2
CCC,2013J,497,86,131,3
CCC,2013J,497,98,9,6
CCC,2013J,497,98,11,1
CCC,2013J,497,84,75,2
CCC,2013J,497,86,1,8
CCC,2013J,497,87,96,8
CCC,2013J,497,92,234,8
CCC,2013J,497,93,188,6
CCC,2013J,497,85,57,8
CCC,2013J,497,83,58,5
CCC,2013J,497,92,148,1
CCC,2013J,497,96,235,9
CCC,2013J,497,98,217,5
CCC,2013J,497,99,16,4
CCC,2013J,497,85,180,6
CCC,2013J,497,98,172,7
CCC,2013J,497,99,94,9
CCC,2013J,497,100,51,7
CCC,2013J,497,91,82,7
CCC,2013J,497,96,39,1
CCC,2013J,497,98,162,8
CCC,2013J,497,93,126,8
CCC,2013J,497,81,34,1
CCC,2013J,497,94,63,4
CCC,2013J,497,99,68,6
CCC,2013J,497,87,206,3
CCC,2013J,497,89,209,1
CCC,2013J,497,90,16,7
CCC,2013J,497,84,239,1
CCC,2013J,497,97,59,5
CCC,2013J,497,95,126,4
CCC,2013J,497,94,39,5
CCC,2013J,497,96,111,1
CCC,2013J,497,100,183,5
CCC,2013J,497,82,235,7
CCC,2013J,497,85,173,4
CCC,2013J,497,90,209,7
CCC,2013J,497,90,93,7
CCC,2013J,497,89,94,7
CCC,2013J,497,98,70,1
CCC,2013J,497,97,78,8
CCC,2013J,497,85,71,2
CCC,2013J,497,81,154,6
CCC,2013J,497,86,37,9
CCC,2013J,497,81,184,9
CCC,2013J,497,88,220,4
CCC,2013J,497,94,130,9
CCC,2013J,497,94,119,6
CCC,2013J,497,100,36,1
CCC,2013J,497,93,204,5
CCC,2013J,497,81,178,4
CCC,2013J,497,97,206,5
CCC,2013J,497,87,232,6
CCC,2013J,497,94,190,8
CCC,2013J,497,98,185,4
CCC,2013J,497,95,29,4
CCC,2013J,497,100,204,2
CCC,2013J,497,83,20,4
CCC,2013J,497,85,194,3
CCC,2013J,497,89,158,6
CCC,2013J,497,96,106,8
CCC,2013J,497,88,180,1
CCC,2013J,497,81,46,4
CCC,2013J,497,82,149,1
CCC,2013J,497,84,178,9
CCC,2013J,497,90,100,5
CCC,2013J,497,93,50,1
CCC,2013J,497,98,118,9
CCC,2013J,497,93,83,4
CCC,2013J,497,93,151,5
CCC,2013J,497,98,33,8
CCC,2013J,497,87,177,1
CCC,2013J,497,85,24,9
CCC,2013J,497,92,65,1
CCC,2013J,497,86,217,2
CCC,2013J,497,95,53,3
CCC,2013J,497,85,120,5
CCC,2013J,497,99,200,5
CCC,2013J,497,96,200,5
CCC,2013J,497,89,151,5
CCC,2013J,497,100,230,2
CCC,2013J,497,92,122,7
CCC,2013J,497,93,21,9
AAA,2013J,498,8,168,7
AAA,2013J,498,7,39,5
AAA,2013J,498,2,239,9
AAA,2013J,498,16,147,1
AAA,2013J,498,20,1,5
AAA,2013J,498,6,68,6
AAA,2013J,498,14,208,4
AAA,2013J,498,8,190,8
AAA,2013J,498,17,208,6
AAA,2013J,498,13,67,6
AAA,2013J,498,2,124,2
AAA,2013J,498,3,198,6
AAA,2013J,498,5,226,4
AAA,2013J,498,10,117,5
AAA,2013J,498,8,197,2
AAA,2013J,498,16,138,6
AAA,2013J,498,14,6,7
AAA,2013J,498,19,130,4
AAA,2013J,498,16,72,4
AAA,2013J,498,17,185,2
AAA,2013J,498,15,69,1
AAA,2013J,498,2,102,1
AAA,2013J,498,15,103,8
AAA,2013J,498,9,217,6
AAA,2013J,498,1,159,8
AAA,2013J,498,3,96,9
AAA,2013J,498,3,21,4
AAA,2013J,498,19,64,8
AAA,2013J,498,14,41,2
AAA,2013J,498,3,47,6
AAA,2013J,498,19,65,3
AAA,2013J,498,10,190,4
AAA,2013J,498,11,134,3
AAA,2013J,498,19,58,7
AAA,2013J,498,1,11,2
AAA,2013J,498,19,91,8
AAA,2013J,498,6,27,8
AAA,2013J,498,18,76,4
AAA,2013J,498,13,159,1
AAA,2013J,498,7,23,1
AAA,2013J,498,3,141,6
AAA,2013J,498,12,72,9
AAA,2013J,498,5,216,6
AAA,2013J,498,7,93,5
AAA,2013J,498,14,212,8
AAA,2013J,498,7,213,3
AAA,2013J,498,14,142,1
AAA,2013J,498,17,192,4
AAA,2013J,498,7,80,6
AAA,2013J,498,1,37,5
AAA,2013J,498,12,68,1
AAA,2013J,498,13,31,9
AAA,2013J,498,9,3,8
AAA,2013J,498,16,216,8
AAA,2013J,498,17,128,5
AAA,2013J,498,13,79,4
AAA,2013J,498,6,113,8
AAA,2013J,498,17,185,9
AAA,2013J,498,19,193,5
AAA,2013J,498,9,132,8
AAA,2013J,498,20,205,7
AAA,2013J,498,19,141,1
AAA,2013J,498,17,151,2
AAA,2013J,498,10,220,5
AAA,2013J,498,8,207,4
AAA,2013J,498,2,134,3
AAA,2013J,498,6,174,3
AAA,2013J,498,20,7,9
AAA,2013J,498,3,131,3
AAA,2013J,498,1,206,9
AAA,2013J,498,4,145,8
AAA,2013J,498,9,21,7
AAA,2013J,498,15,124,7
AAA,2013J,498,8,102,8
AAA,2013J,498,10,136,8
AAA,2013J,498,2,79,7
AAA,2013J,498,19,224,9
AAA,2013J,498,7,53,6
AAA,2013J,498,2,144,8
AAA,2013J,498,2,197,9
AAA,2013J,498,4,194,4
AAA,2013J,498,1,71,7
AAA,2013J,498,16,44,1
AAA,2013J,498,5,133,4
AAA,2013J,498,9,119,2
AAA,2013J,498,5,178,8
AAA,2013J,498,19,204,7
AAA,2013J,498,3,234,9
AAA,2013J,498,10,121,3
AAA,2013J,498,12,230,9
AAA,2013J,498,16,165,4
AAA,2013J,498,3,180,8
AAA,2013J,498,15,154,6
AAA,2013J,498,12,106,8
AAA,2013J,498,6,181,6
AAA,2013J,498,2,71,7
AAA,2013J,498,3,115,6
AAA,2013J,498,17,188,3
AAA,2013J,498,15,32,9
AAA,2013J,498,12,74,5
AAA,2013J,498,14,3,2
AAA,2013J,498,14,86,3
AAA,2013J,498,11,33,4
AAA,2013J,498,18,128,4
AAA,2013J,498,4,152,9
AAA,2013J,498,13,158,3
AAA,2013J,498,5,88,8
AAA,2013J,498,19,217,1
AAA,2013J,498,18,186,7
AAA,2013J,498,9,61,1
AAA,2013J,498,12,120,6
AAA,2013J,498,18,231,4
AAA,2013J,498,12,25,5
AAA,2013J,498,20,8,5
AAA,2013J,498,13,171,9
AAA,2013J,498,9,146,7
AAA,2013J,498,11,35,5
AAA,2013J,498,16,237,3
AAA,2013J,498,13,62,4
AAA,2013J,498,15,205,5
AAA,2013J,498,3,180,8
AAA,2013J,498,1,39,3
AAA,2013J,498,1,93,2
AAA,2013J,498,4,137,8
AAA,2013J,498,10,141,4
AAA,2013J,498,4,94,3
AAA,2013J,498,12,94,3
AAA,2013J,498,15,173,5
AAA,2013J,498,7,101,8
AAA,2013J,498,10,186,4
AAA,2013J,498,18,129,5
AAA,2013J,498,9,27,2
AAA,2013J,498,3,193,8
AAA,2013J,498,8,8,9
AAA,2013J,498,15,25,3
AAA,2013J,498,8,115,5
AAA,2013J,498,20,149,7
AAA,2013J,498,10,57,1
AAA,2013J,498,4,71,6
AAA,2013J,498,2,22,1
AAA,2013J,498,13,152,1
AAA,2013J,498,17,117,1
AAA,2013J,498,9,102,2
AAA,2013J,498,1,203,5
AAA,2013J,498,11,96,6
AAA,2013J,498,3,217,3
AAA,2013J,498,12,78,8
AAA,2013J,498,9,202,4
AAA,2013J,498,7,192,7
AAA,2013J,498,6,10,3
AAA,2013J,498,12,160,2
AAA,2013J,498,1,201,2
AAA,2013J,498,12,210,2
AAA,2013J,498,3,65,7
AAA,2013J,498,3,106,6
AAA,2013J,498,3,176,7
AAA,2013J,498,12,22,6
AAA,2013J,498,8,2,2
AAA,2013J,498,18,34,9
AAA,2013J,498,14,203,8
AAA,2013J,498,2,116,6
AAA,2013J,498,4,74,1
AAA,2013J,498,19,213,9
AAA,2013J,498,17,126,8
AAA,2013J,498,3,178,2
AAA,2013J,498,14,189,1
AAA,2013J,498,14,15,6
AAA,2013J,498,4,217,6
AAA,2013J,498,19,95,5
AAA,2013J,498,16,202,6
AAA,2013J,498,8,16,1
AAA,2013J,498,7,140,9
AAA,2013J,498,7,170,5
AAA,2013J,498,19,141,8
AAA,2013J,498,11,133,8
AAA,2013J,498,14,224,6
AAA,2013J,498,1,143,8
AAA,2013J,498,16,71,7
AAA,2013J,498,11,188,9
AAA,2013J,498,4,236,4
AAA,2013J,498,14,156,7
AAA,2013J,498,12,201,7
AAA,2013J,498,17,50,5
AAA,2013J,498,2,115,5
AAA,2013J,498,17,155,9
AAA,2013J,498,1,174,8
AAA,2013J,498,11,184,9
AAA,2013J,498,5,140,6
AAA,2013J,498,17,26,9
AAA,2013J,498,20,41,7
AAA,2013J,498,2,182,1
AAA,2013J,498,1,140,3
AAA,2013J,498,11,13,9
AAA,2013J,498,4,88,4
AAA,2013J,498,5,19,7
AAA,2013J,498,16,229,8
AAA,2013J,498,15,34,9
BBB,2014B,499,62,153,7
BBB,2014B,499,79,60,8
BBB,2014B,499,61,221,6
BBB,2014B,499,71,74,5
BBB,2014B,499,64,194,2
BBB,2014B,499,77,225,6
BBB,2014B,499,64,38,8
BBB,2014B,499,73,75,8
BBB,2014B,499,70,206,3
BBB,2014B,499,73,200,6
BBB,2014B,499,70,16,6
BBB,2014B,499,69,96,3
BBB,2014B,499,64,113,6
BBB,2014B,499,77,72,1
BBB,2014B,499,71,113,1
BBB,2014B,499,62,38,3
BBB,2014B,499,73,26,9
BBB,2014B,499,78,165,5
BBB,2014B,499,75,168,5
BBB,2014B,499,73,42,6
BBB,2014B,499,80,212,2
BBB,2014B,499,71,199,7
BBB,2014B,499,62,187,9
BBB,2014B,499,64,155,9
BBB,2014B,499,68,100,3
BBB,2014B,499,73,135,4
BBB,2014B,499,71,142,8
BBB,2014B,499,77,37,5
DDD,2013J,499,132,61,4
DDD,2013J,499,124,13,5
DDD,2013J,499,128,3,4
DDD,2013J,499,127,44,7
DDD,2013J,499,132,26,7
DDD,2013J,499,136,228,6
DDD,2013J,499,138,105,8
DDD,2013J,499,137,2,2
DDD,2013J,499,128,159,6
DDD,2013J,499,122,212,6
DDD,2013J,499,137,65,7
DDD,2013J,499,132,236,7
DDD,2013J,499,136,75,1
DDD,2013J,499,136,180,7
DDD,2013J,499,138,119,6
DDD,2013J,499,128,215,9
DDD,2013J,499,127,166,5
DDD,2013J,499,130,46,2
DDD,2013J,499,126,227,5
DDD,2013J,499,124,150,1
DDD,2013J,499,131,155,8
DDD,2013J,499,127,144,9
DDD,2013J,499,140,92,5
DDD,2013J,499,128,82,2
DDD,2013J,499,137,6,3
DDD,2013J,499,136,106,5
DDD,2013J,499,135,226,6
DDD,2013J,499,136,148,2
DDD,2013J,499,128,65,9
DDD,2013J,499,132,18,2
DDD,2013J,499,136,55,7
DDD,2013J,499,121,51,7
DDD,2013J,499,124,196,5
DDD,2013J,499,140,115,3
DDD,2013J,499,127,3,3
DDD,2013J,499,134,162,4
DDD,2013J,499,123,9,4
DDD,2013J,499,140,96,8
DDD,2013J,499,124,25,2
DDD,2013J,499,137,173,1
DDD,2013J,499,128,128,4
DDD,2013J,499,122,191,4
DDD,2013J,499,130,94,9
DDD,2013J,499,124,146,8
